DATIM_Indicator_Category,DATIM_Indicator_ID,DATIM_Disag_ID,DATIM_Disag_Name,Operation,MOH_Indicator_ID,MOH_Indicator_Name,MOH_Disag_ID,MOH_Disag_Name
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,eHHsoKKfAQn,TO-REPLACE--UG-Indicator-Name-003,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,nTdeYtqKHNh,TO-REPLACE--UG-Indicator-Name-004,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,ZMNPQpFRji7,TO-REPLACE--UG-Indicator-Name-005,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,a8AbGTLtEmw,TO-REPLACE--UG-Indicator-Name-006,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH,HllvX50cXC0,Total,ADD,CZj6LlM7zS8,TO-REPLACE--UG-Indicator-Name-007,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,HrQbkVgBM1X,Positive | <15 | Female,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,RqkJEei9vim,TO-REPLACE--UG-Disag-Name-001
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,HrQbkVgBM1X,Positive | <15 | Female,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,SLfSJuKsM2Z,TO-REPLACE--UG-Disag-Name-002
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,HrQbkVgBM1X,Positive | <15 | Female,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,AN0Qs7RXFkx,TO-REPLACE--UG-Disag-Name-003
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,HrQbkVgBM1X,Positive | <15 | Female,ADD HALF,upfsFoxk29V,TO-REPLACE--UG-Indicator-Name-009,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,HrQbkVgBM1X,Positive | <15 | Female,ADD HALF,n3Rumw6YTUM,TO-REPLACE--UG-Indicator-Name-010,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,R4WXCEzPZcY,Positive | <15 | Male,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,qYvFbD7ztAS,TO-REPLACE--UG-Disag-Name-004
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,R4WXCEzPZcY,Positive | <15 | Male,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,ndMTI6mtzfN,TO-REPLACE--UG-Disag-Name-005
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,R4WXCEzPZcY,Positive | <15 | Male,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,JEPCYXzeLJx,TO-REPLACE--UG-Disag-Name-006
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,R4WXCEzPZcY,Positive | <15 | Male,ADD HALF,upfsFoxk29V,TO-REPLACE--UG-Indicator-Name-009,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,R4WXCEzPZcY,Positive | <15 | Male,ADD HALF,n3Rumw6YTUM,TO-REPLACE--UG-Indicator-Name-010,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,DY0yrJtBeSC,Positive | <15 | SexUnknown,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,FxddLQz4F39,TO-REPLACE--UG-Disag-Name-007
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,Rnv7p8EfB4K,TO-REPLACE--UG-Disag-Name-008
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,X82MYR8T3RU,TO-REPLACE--UG-Disag-Name-009
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,VXA3qdYVEJ1,TO-REPLACE--UG-Indicator-Name-012,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,WXV5qLgw7kE,Positive | 15+ | Female,ADD,A8Q5lpl7elc,TO-REPLACE--UG-Indicator-Name-013,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,XQ52MZdCLMe,Positive | 15+ | Male,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,gUV6NZQ45xV,TO-REPLACE--UG-Disag-Name-010
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,XQ52MZdCLMe,Positive | 15+ | Male,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,GtIS5kSJgwK,TO-REPLACE--UG-Disag-Name-011
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,XQ52MZdCLMe,Positive | 15+ | Male,ADD,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,YJUukJQIINT,TO-REPLACE--UG-Disag-Name-012
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,XQ52MZdCLMe,Positive | 15+ | Male,ADD,tGB3Qv5aUD4,TO-REPLACE--UG-Indicator-Name-014,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,a2dDU6KZyd0,Positive | 15+ | SexUnknown,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,U6ErjBQYGSG,Positive | AgeUnknown | Female,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,SCD7EVreQUA,Positive | AgeUnknown | Male,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,EyJRtSgSChq,Positive | AgeUnknown | SexUnknown,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,RqkJEei9vim,TO-REPLACE--UG-Disag-Name-001
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,SLfSJuKsM2Z,TO-REPLACE--UG-Disag-Name-002
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,AN0Qs7RXFkx,TO-REPLACE--UG-Disag-Name-003
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,ADD HALF,eHHsoKKfAQn,TO-REPLACE--UG-Indicator-Name-003,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,ADD HALF,CZj6LlM7zS8,TO-REPLACE--UG-Indicator-Name-007,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,RqkJEei9vim,TO-REPLACE--UG-Disag-Name-001
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,SLfSJuKsM2Z,TO-REPLACE--UG-Disag-Name-002
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,AN0Qs7RXFkx,TO-REPLACE--UG-Disag-Name-003
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,SUBTRACT HALF,upfsFoxk29V,TO-REPLACE--UG-Indicator-Name-009,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,FSmIqIsgheB,Negative | <15 | Female,SUBTRACT HALF,n3Rumw6YTUM,TO-REPLACE--UG-Indicator-Name-010,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,qYvFbD7ztAS,TO-REPLACE--UG-Disag-Name-004
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,ndMTI6mtzfN,TO-REPLACE--UG-Disag-Name-005
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,JEPCYXzeLJx,TO-REPLACE--UG-Disag-Name-006
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,ADD HALF,eHHsoKKfAQn,TO-REPLACE--UG-Indicator-Name-003,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,ADD HALF,CZj6LlM7zS8,TO-REPLACE--UG-Indicator-Name-007,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,qYvFbD7ztAS,TO-REPLACE--UG-Disag-Name-004
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,ndMTI6mtzfN,TO-REPLACE--UG-Disag-Name-005
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,JEPCYXzeLJx,TO-REPLACE--UG-Disag-Name-006
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,SUBTRACT HALF,upfsFoxk29V,TO-REPLACE--UG-Indicator-Name-009,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,LhAJq3vYXyi,Negative | <15 | Male,SUBTRACT HALF,n3Rumw6YTUM,TO-REPLACE--UG-Indicator-Name-010,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,PrIxM0pIjFl,Negative | <15 | SexUnknown,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,FxddLQz4F39,TO-REPLACE--UG-Disag-Name-007
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,Rnv7p8EfB4K,TO-REPLACE--UG-Disag-Name-008
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,X82MYR8T3RU,TO-REPLACE--UG-Disag-Name-009
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,nTdeYtqKHNh,TO-REPLACE--UG-Indicator-Name-004,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,ADD,ZMNPQpFRji7,TO-REPLACE--UG-Indicator-Name-005,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,FxddLQz4F39,TO-REPLACE--UG-Disag-Name-007
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,Rnv7p8EfB4K,TO-REPLACE--UG-Disag-Name-008
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,X82MYR8T3RU,TO-REPLACE--UG-Disag-Name-009
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,VXA3qdYVEJ1,TO-REPLACE--UG-Indicator-Name-012,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,ymXkr5eCjR5,Negative | 15+ | Female,SUBTRACT,A8Q5lpl7elc,TO-REPLACE--UG-Indicator-Name-013,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,gUV6NZQ45xV,TO-REPLACE--UG-Disag-Name-010
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,GtIS5kSJgwK,TO-REPLACE--UG-Disag-Name-011
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,ADD,hQ7Yj8xn38F,TO-REPLACE--UG-Indicator-Name-001,YJUukJQIINT,TO-REPLACE--UG-Disag-Name-012
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,ADD,a8AbGTLtEmw,TO-REPLACE--UG-Indicator-Name-006,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,gUV6NZQ45xV,TO-REPLACE--UG-Disag-Name-010
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,GtIS5kSJgwK,TO-REPLACE--UG-Disag-Name-011
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,SUBTRACT,yKha69MrrNx,TO-REPLACE--UG-Indicator-Name-008,YJUukJQIINT,TO-REPLACE--UG-Disag-Name-012
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mlFWWrUMuV7,Negative | 15+ | Male,SUBTRACT,tGB3Qv5aUD4,TO-REPLACE--UG-Indicator-Name-014,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,qL3AXhLXfHf,Negative | 15+ | SexUnknown,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,K21p4HUGqOS,Negative | AgeUnknown | Female,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,iGj3YxYXGRF,Negative | AgeUnknown | Male,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mV483q7SboN,Negative | AgeUnknown | SexUnknown,,,,,
PMTCT_ART,PMTCT_ART_N_MOH,HllvX50cXC0,Total,ADD,Pmg72XQnCY6,TO-REPLACE--UG-Indicator-Name-015,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
PMTCT_ART,PMTCT_ART_N_MOH,HllvX50cXC0,Total,ADD,rEixqjKJ3ms,TO-REPLACE--UG-Indicator-Name-016,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
PMTCT_STAT,PMTCT_STAT_N_MOH,HllvX50cXC0,Total,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
PMTCT_STAT,PMTCT_STAT_N_MOH,HllvX50cXC0,Total,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
PMTCT_STAT,PMTCT_STAT_N_MOH,HllvX50cXC0,Total,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
PMTCT_STAT,PMTCT_STAT_N_MOH,HllvX50cXC0,Total,ADD,rl8XVU279p8,TO-REPLACE--UG-Indicator-Name-017,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,g2AcKVKFFTR,KnownPositives,ADD,s8gcWSa1Sz6,TO-REPLACE--UG-Indicator-Name-018,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,ADD,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,ADD,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,ADD,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,ADD,mCVvMl1sIua,TO-REPLACE--UG-Indicator-Name-002,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,SUBTRACT,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,hByJhwG8pWe,TO-REPLACE--UG-Disag-Name-013
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,SUBTRACT,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,fJZ9j1SKgYc,TO-REPLACE--UG-Disag-Name-014
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,SUBTRACT,EozE2KXdEw1,TO-REPLACE--UG-Indicator-Name-011,VnucGyJWga6,TO-REPLACE--UG-Disag-Name-015
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,ADD,rl8XVU279p8,TO-REPLACE--UG-Indicator-Name-017,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,SUBTRACT,s8gcWSa1Sz6,TO-REPLACE--UG-Indicator-Name-018,gGhClrV5odI,TO-REPLACE--UG-Disag-Name-016
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,If0pYdi5PuD,TO-REPLACE--UG-Indicator-Name-019,PXW9InWF1FD,TO-REPLACE--UG-Disag-Name-017
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,If0pYdi5PuD,TO-REPLACE--UG-Indicator-Name-019,Jt9eS6sZgsP,TO-REPLACE--UG-Disag-Name-018
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,If0pYdi5PuD,TO-REPLACE--UG-Indicator-Name-019,GWF8f3ehju4,TO-REPLACE--UG-Disag-Name-019
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,yq8MjyIhe2A,TO-REPLACE--UG-Indicator-Name-020,PXW9InWF1FD,TO-REPLACE--UG-Disag-Name-017
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,yq8MjyIhe2A,TO-REPLACE--UG-Indicator-Name-020,Jt9eS6sZgsP,TO-REPLACE--UG-Disag-Name-018
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,yq8MjyIhe2A,TO-REPLACE--UG-Indicator-Name-020,GWF8f3ehju4,TO-REPLACE--UG-Disag-Name-019
