DATIM_Indicator_Category,DATIM_Indicator_ID,DATIM_Disag_ID,DATIM_Disag_Name,Operation,MOH_Indicator_ID,MOH_Indicator_Name,MOH_Disag_ID,MOH_Disag_Name
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,qL3AXhLXfHf,Negative | 15+ | SexUnknown,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,K21p4HUGqOS,Negative | AgeUnknown | Female,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,iGj3YxYXGRF,Negative | AgeUnknown | Male,,,,,
HTS_TST,HTS_TST_N_MOH_Age_Sex_Result,mV483q7SboN,Negative | AgeUnknown | SexUnknown,,,,,
PMTCT_ART,PMTCT_ART_N_MOH,HllvX50cXC0,Total,ADD,LzBrQbKuA7m,TO-REPLACE--ZW-Indicator-Name-009,default,TO-REPLACE--ZW-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH,HllvX50cXC0,Total,ADD,bViDJ5Jc9Zg,TO-REPLACE--ZW-Indicator-Name-010,default,TO-REPLACE--ZW-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,g2AcKVKFFTR,KnownPositives,,,,,
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,,,,,
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,vNoWiN0MOhz,TO-REPLACE--ZW-Indicator-Name-011,default,TO-REPLACE--ZW-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,SBUMYkq3pEs,<15 | Male,ADD,g2xiZiXz9kQ,TO-REPLACE--ZW-Indicator-Name-012,default,TO-REPLACE--ZW-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,DOE1p3gdXIr,<15 | SexUnknown,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,er95aeLbIHg,15+ | Female,ADD,GQVaVvJUn24,TO-REPLACE--ZW-Indicator-Name-013,default,TO-REPLACE--ZW-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,RFKoE51NKAq,15+ | Male,ADD,Eyh4n2vTm7c,TO-REPLACE--ZW-Indicator-Name-014,default,TO-REPLACE--ZW-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,EnFWVKd0OVk,15+ | SexUnknown,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,Na0IrYFjVsM,AgeUnknown | Female,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,iQArB1Jys2K,AgeUnknown | Male,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,sZtIQvBYLEV,AgeUnknown | SexUnknown,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,oJOVMoWtkjK,TO-REPLACE--ZW-Indicator-Name-015,default,TO-REPLACE--ZW-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,SBUMYkq3pEs,<15 | Male,ADD,ZJkIffRV5EE,TO-REPLACE--ZW-Indicator-Name-016,default,TO-REPLACE--ZW-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,DOE1p3gdXIr,<15 | SexUnknown,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,er95aeLbIHg,15+ | Female,ADD,b9i6D7mnO3b,TO-REPLACE--ZW-Indicator-Name-017,default,TO-REPLACE--ZW-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,RFKoE51NKAq,15+ | Male,ADD,JtfCUigZbPn,TO-REPLACE--ZW-Indicator-Name-018,default,TO-REPLACE--ZW-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,EnFWVKd0OVk,15+ | SexUnknown,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,Na0IrYFjVsM,AgeUnknown | Female,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,iQArB1Jys2K,AgeUnknown | Male,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,sZtIQvBYLEV,AgeUnknown | SexUnknown,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,SBUMYkq3pEs,<15 | Male,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,DOE1p3gdXIr,<15 | SexUnknown,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,er95aeLbIHg,15+ | Female,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,RFKoE51NKAq,15+ | Male,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,EnFWVKd0OVk,15+ | SexUnknown,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,Na0IrYFjVsM,AgeUnknown | Female,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,iQArB1Jys2K,AgeUnknown | Male,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,sZtIQvBYLEV,AgeUnknown | SexUnknown,,,,,
