DATIM_Indicator_Category,DATIM_Indicator_ID,DATIM_Disag_ID,DATIM_Disag_Name,Operation,MOH_Indicator_ID,MOH_Indicator_Name,MOH_Disag_ID,MOH_Disag_Name
PMTCT_ART,PMTCT_ART_N_MOH,HllvX50cXC0,Total,ADD,JAz9m5DMDRd,TO-REPLACE--ZM-Indicator-Name-025,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_ART,PMTCT_ART_N_MOH,HllvX50cXC0,Total,ADD,OhrgljxsgAe,TO-REPLACE--ZM-Indicator-Name-026,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH,HllvX50cXC0,Total,ADD,ZUUkhyI8Lmu,TO-REPLACE--ZM-Indicator-Name-005,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,g2AcKVKFFTR,KnownPositives,ADD,lh4XwIQEpty,TO-REPLACE--ZM-Indicator-Name-027,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,ADD,kbMCCBZwJ9Q,TO-REPLACE--ZM-Indicator-Name-028,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,ADD,woN8cQLzcDX,TO-REPLACE--ZM-Indicator-Name-029,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,skZHj1KgCFs,NewlyTestedPositives,ADD,f2dEJJJK2um,TO-REPLACE--ZM-Indicator-Name-030,default,TO-REPLACE--ZM-Disag-Name-001
PMTCT_STAT,PMTCT_STAT_N_MOH_KnownPosNeg,FwRU6E2C5kt,NewNegatives,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,Ftm47deglsA,TO-REPLACE--ZM-Indicator-Name-031,default,TO-REPLACE--ZM-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,SBUMYkq3pEs,<15 | Male,ADD,M7HdKvcBUlc,TO-REPLACE--ZM-Indicator-Name-032,default,TO-REPLACE--ZM-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,DOE1p3gdXIr,<15 | SexUnknown,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,er95aeLbIHg,15+ | Female,ADD,JufNWNI37vZ,TO-REPLACE--ZM-Indicator-Name-033,default,TO-REPLACE--ZM-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,RFKoE51NKAq,15+ | Male,ADD,NK1zhsyjHze,TO-REPLACE--ZM-Indicator-Name-034,default,TO-REPLACE--ZM-Disag-Name-001
TX_CURR,TX_CURR_N_MOH_Age_Sex,EnFWVKd0OVk,15+ | SexUnknown,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,Na0IrYFjVsM,AgeUnknown | Female,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,iQArB1Jys2K,AgeUnknown | Male,,,,,
TX_CURR,TX_CURR_N_MOH_Age_Sex,sZtIQvBYLEV,AgeUnknown | SexUnknown,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,ADD,qFCgIWcKC0v,TO-REPLACE--ZM-Indicator-Name-035,default,TO-REPLACE--ZM-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,SBUMYkq3pEs,<15 | Male,ADD,CJvjeqWxt0X,TO-REPLACE--ZM-Indicator-Name-036,default,TO-REPLACE--ZM-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,DOE1p3gdXIr,<15 | SexUnknown,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,er95aeLbIHg,15+ | Female,ADD,yP8pS3dmMBT,TO-REPLACE--ZM-Indicator-Name-037,default,TO-REPLACE--ZM-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,RFKoE51NKAq,15+ | Male,ADD,wW2B4Yr81al,TO-REPLACE--ZM-Indicator-Name-038,default,TO-REPLACE--ZM-Disag-Name-001
TX_NEW,TX_NEW_N_MOH_Age_Sex,EnFWVKd0OVk,15+ | SexUnknown,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,Na0IrYFjVsM,AgeUnknown | Female,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,iQArB1Jys2K,AgeUnknown | Male,,,,,
TX_NEW,TX_NEW_N_MOH_Age_Sex,sZtIQvBYLEV,AgeUnknown | SexUnknown,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,BGFCDhyk4M8,<15 | Female,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,SBUMYkq3pEs,<15 | Male,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,DOE1p3gdXIr,<15 | SexUnknown,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,er95aeLbIHg,15+ | Female,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,RFKoE51NKAq,15+ | Male,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,EnFWVKd0OVk,15+ | SexUnknown,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,Na0IrYFjVsM,AgeUnknown | Female,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,iQArB1Jys2K,AgeUnknown | Male,,,,,
TX_RET,TX_RET_N_MOH_Age_Sex,sZtIQvBYLEV,AgeUnknown | SexUnknown,ADD,twyrBDAgilJ,TO-REPLACE--ZM-Indicator-Name-039,default,TO-REPLACE--ZM-Disag-Name-001
